"ID","PropertyNumber","PropertyScanName","OriginalFileName","FileSize","FileName","ItemType","InfoText","Maps","Author","Comments","FolderName","Dates","MapsToReview","Rescan_file","xRef_Prop_Comments","Year","Company","Initials","EntryDate"
8652,"SP0019","SP0019_021",,6388,"SP0019_021.pdf","lease and claim info","Agreement between Scheller, Lakeview Consilidated Silver Mines, and Sunshine Mining.",0,,,,"Jul. 19, 1979",,FALSE,,1979,,"cat","2015-11-13 00:00:00"
8653,"SP0019","SP0019_022",,1631,"SP0019_022.pdf","correspondence","Letter to Lakeview Mines from USFS requesting permission to enter or cross property. Map included.",0,"J.T. Gladen",,,"Jun. 21, 1983",,FALSE,,1983,,"cat","2015-11-13 00:00:00"
8654,"SP0019","SP0019_023",,144,"SP0019_023.pdf","correspondence","Letter to V. Howard about reservations.",0,"F.C. Drumheller",,,"Nov. 29, 1980",,FALSE,,1980,"Drumheller Estates","cat","2015-11-13 00:00:00"
8655,"SP0019","SP0019_024",,398,"SP0019_024.pdf","map","Maps of Hewer Mine Longitudinal Section Down Shaft.",2,,,,,,FALSE,,,,"cat","2015-11-13 00:00:00"
8656,"SP0019","SP0019_025",,137,"SP0019_025.pdf","miscellaneous","Handwritten notes.",0,,,,"Dec. 3, 1980",,FALSE,,1980,,"cat","2015-11-13 00:00:00"
8657,"SP0019","SP0019_026",,951,"SP0019_026.pdf","correspondence","Letter of Intent to Directors of Lakeview Consolidated Silver Mines.",0,"E.V. Howard",,,"Dec. 2, 1980",,FALSE,,1980,"Sunshine Mining","cat","2015-11-13 00:00:00"
8658,"SP0019","SP0019_027",,680,"SP0019_027.pdf","correspondence","Letter to V. Howard, F. Drumheller, and D. Long with summary of notes from Dec. 3, 1980 meeting with Lakeview Consolidated Silver Mines.",0,"P. Hull",,,"Dec. 4, 1980",,FALSE,,1980,,"cat","2015-11-13 00:00:00"
8659,"SP0019","SP0019_028",,1020,"SP0019_028.pdf","correspondence","Letter of intent to Lakeview Consolidated.",0,"E.V. Howard",,,"Dec. 2, 1980",,FALSE,,1980,"Sunshine Mines","cat","2015-11-13 00:00:00"
8660,"SP0019","SP0019_029",,20278,"SP0019_029.pdf","report","Geology and Exploration of the Lakeview District Bonner County, Idaho.",0,"R.A. Forrest",,,"Apr., 1975",,FALSE,,1975,,"cat","2015-11-13 00:00:00"
8661,"SP0019","SP0019_030",,473,"SP0019_030.pdf","correspondence","Exchange between D.C. Long and W.J. Ream about common shares for Lakeview Consolidated.",0,,,,"Jan., 1977",,FALSE,,1977,"Sunshine Mining","cat","2015-11-16 00:00:00"
8662,"SP0019","SP0019_031",,401,"SP0019_031.pdf","correspondence","Funds for Idaho Lakeview.",0,"F.C. Drumheller",,,"Nov. 12, 1976",,FALSE,,1976,"Idaho Lakeview Mines","cat","2015-11-16 00:00:00"
8663,"SP0019","SP0019_032",,1028,"SP0019_032.pdf","correspondence","To C. Miller regarding corporate filing fee.",0,"L.J. Driscoll",,,"Jul. 9, 1976",,FALSE,,1976,,"cat","2015-11-16 00:00:00"
8664,"SP0019","SP0019_033",,631,"SP0019_033.pdf","correspondence","To F. Drumheller regarding press release.",0,"C.L. Miller",,,"Jun. 10, 1976",,FALSE,,1976,"Sunshine Mining","cat","2015-11-16 00:00:00"
8665,"SP0019","SP0019_034",,316,"SP0019_034.pdf","correspondence","To C.L. Miller regarding payment of corporation fee.",0,"D.C. Long",,,"Jun. 4, 1976",,FALSE,,1976,"Sunshine Mining","cat","2015-11-16 00:00:00"
8666,"SP0019","SP0019_035",,269,"SP0019_035.pdf","correspondence","To I.P. Underweiser concerning minutes of Lakeview Consolidated Silver Mines meeting.",0,"C.L. Miller",,,"Jun. 3, 1976",,FALSE,,1976,"Sunshine Mining",,"2015-11-16 00:00:00"
8667,"SP0019","SP0019_036",,3253,"SP0019_036.pdf","correspondence","To F. Drumheller regarding Waivers and notes of minutes.",0,"C.L. Miller",,,"Jun.2, 1976",,FALSE,,1976,"Sunshine Mining","cat","2015-11-16 00:00:00"
8668,"SP0019","SP0019_037",,226,"SP0019_037.pdf","correspondence","To F.C. Drumheller regarding Corporate Seal.",0,"C.L. Miller",,,"May 25, 1976",,FALSE,,1976,"Sunshine Mining","cat","2015-11-16 00:00:00"
8669,"SP0019","SP0019_038",,955,"SP0019_038.pdf","correspondence","To C. Miller regarding press release.",0,"F.C. Drumheller",,,"May 19, 1976",,FALSE,,1976,"Idaho Lakeview Mines","cat","2015-11-16 00:00:00"
8670,"SP0019","SP0019_039",,903,"SP0019_039.pdf","correspondence","To Piatt Hull regarding Deleware corporate filing.",0,"M.S. Storey",,,"May 12, 1976",,FALSE,,1976,,"cat","2015-11-16 00:00:00"
8671,"SP0019","SP0019_040",,369,"SP0019_040.pdf","correspondence","From Hull & Hull to E.L. Miller concerning acquisition of claims.",0,,,,"May 10, 1976",,FALSE,,1976,,"cat","2015-11-16 00:00:00"
8672,"SP0019","SP0019_041",,792,"SP0019_041.pdf","correspondence","To C.L. Miller:  Minutes of Lakeview Consolidated meeting.",0,"D.C. Long",,,"May 6, 1976",,FALSE,,1976,"Sunshine Mining","cat","2015-11-16 00:00:00"
8673,"SP0019","SP0019_042",,694,"SP0019_042.pdf","correspondence","To C. Miller regarding intention to recall outstanding stock certificates.",0,"F.C. Drumheller",,,"Feb. 18, 1976",,FALSE,,1976,"Idaho Lakeview Mines","cat","2015-11-16 00:00:00"
8674,"SP0019","SP0019_043",,337,"SP0019_043.pdf","correspondence","From Hull & Hull to Corporation Service Company regarding Deleware tax filing.",0,,,,"Feb. 13, 1976",,FALSE,,1976,,"cat","2015-11-16 00:00:00"
8675,"SP0019","SP0019_044",,450,"SP0019_044.pdf","correspondence","To C.L. Miller regarding attorney responisble for corporate filing.",0,"L.J. Driscoll",,,"Feb. 11, 1976",,FALSE,,1976,,"cat","2015-11-16 00:00:00"
8676,"SP0019","SP0019_045",,753,"SP0019_045.pdf","correspondence","From Hull & Hull to F.C. Drumheller regarding exchange of stock.",0,,,,"Feb.7, 1976",,FALSE,,1976,,"cat","2015-11-16 00:00:00"
8677,"SP0019","SP0019_046",,314,"SP0019_046.pdf","correspondence","To C. Miller regarding stock exchange.",0,"F.C. Drumheller",,,"Jan. 21, 1976",,FALSE,,1976,"Idaho Lakeview Mines","cat","2015-11-16 00:00:00"
8678,"SP0019","SP0019_047",,615,"SP0019_047.pdf","correspondence","From Hull & Hull to F.C. Drumheller regarding stock transfer.",0,,,,"Jan. 15, 1976",,FALSE,,1976,,"cat","2015-11-16 00:00:00"
8679,"SP0019","SP0019_048",,236,"SP0019_048.pdf","correspondence","To J.P. Keane regarding Conjecture and Bonner-Beleview claims.",0,"P. Hull",,,"Jan. 2, 1976",,FALSE,,1976,,"cat","2015-11-16 00:00:00"
8680,"SP0019","SP0019_049",,368,"SP0019_049.pdf","correspondence","From Hull & Hull to I. Underweiser concerning H. Schiebler Estate and exchange of stock.",0,,,,"Dec. 30, 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8681,"SP0019","SP0019_050",,352,"SP0019_050.pdf","correspondence","To C. Miller regarding finalization of agreement.",0,"F.C. Drumheller",,,"Nov. 26, 1975",,FALSE,,1975,"Idaho Lakeview Mines","cat","2015-11-16 00:00:00"
8682,"SP0019","SP0019_051",,2430,"SP0019_051.pdf","correspondence","To C. Miller regarding letter of Nov. 12, 1975.",0,"L.J. Driscoll",,,"Nov. 14, 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8683,"SP0019","SP0019_052",,352,"SP0019_052.pdf","correspondence","Letter from Hull, Hull, & Wheeler to I. Underweiser concerning transfer of propertey to Lakeview Consolidated.",0,,,,"Oct. 17, 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8684,"SP0019","SP0019_053",,263,"SP0019_053.pdf","correspondence","To D. Long concerning venture with Sunshine Mining.",0,"G.E. McKelvey",,,"Sep. 30, 1975",,FALSE,,1975,"Homestake Mining","cat","2015-11-16 00:00:00"
8685,"SP0019","SP0019_054",,420,"SP0019_054.pdf","correspondence","To C. Miller regarding issuance of stock.",0,"F.C. Drumheller",,,"Sep. 24, 1975",,FALSE,,1975,"Idaho Lakeview Mines","cat","2015-11-16 00:00:00"
8686,"SP0019","SP0019_055",,183,"SP0019_055.pdf","correspondence","Memo about stock transfer.",0,"C.L. Miller",,,"Sep. 10, 1975",,FALSE,,1975,"Sunshine Mining","cat","2015-11-16 00:00:00"
8687,"SP0019","SP0019_056",,288,"SP0019_056.pdf","correspondence","To C.E. Nelson regarding board of directors for Lakeview Consolidated and Pension Plan re-vamp.",0,"C.L. Miller",,,"Aug. 27, 1975",,FALSE,,1975,"Sunshine Mining","cat","2015-11-16 00:00:00"
8688,"SP0019","SP0019_057",,715,"SP0019_057.pdf","miscellaneous","Stae of Idaho Annual Corporate statement.",0,,,,"Aug. 27, 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8689,"SP0019","SP0019_058",,2043,"SP0019_058.pdf","correspondence","Related to permissions for assessment work on Bonner-Bellevue claims.",0,,,,"Jul.-Aug., 1975",,FALSE,,1975,"Sunshine Mining","cat","2015-11-16 00:00:00"
8690,"SP0019","SP0019_059",,1105,"SP0019_059.pdf","correspondence","Letter to concerned parties regarding IRS ruling.",0,"L.J. Driscoll",,,"Aug. 5, 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8691,"SP0019","SP0019_060",,776,"SP0019_060.pdf","correspondence","To R.W. Neyman and F.C. Drumheller regarding assessment work.",0,"C.L. Miller",,,"Jul. 29, 1975",,FALSE,,1975,"Sunshine Mining","cat","2015-11-16 00:00:00"
8692,"SP0019","SP0019_061",,577,"SP0019_061.pdf","correspondence","Between Hull & Hull and Sunshine Mining regarding IRS ruling.",0,,,,"Jul., 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8693,"SP0019","SP0019_062",,786,"SP0019_062.pdf","correspondence","Regarding 1974 Lakeview Consolidated board and proposed changes.",0,"C.L. Miller",,,"Jul. 11, 1975",,FALSE,,1975,"Sunshine Mining","cat","2015-11-16 00:00:00"
8694,"SP0019","SP0019_063",,684,"SP0019_063.pdf","correspondence","To I.P. Underweiser regarding IRS ruling.",0,"C.L. Miller",,,"Jul. 3, 1975",,FALSE,,1975,"Sunshine Mining","cat","2015-11-16 00:00:00"
8695,"SP0019","SP0019_064",,348,"SP0019_064.pdf","correspondence","To I. Underweiser, C. Miller, & M. Chase regarding IRS ruling.",0,"P. Hull",,,"Jul. 2, 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8696,"SP0019","SP0019_065",,707,"SP0019_065.pdf","correspondence","Letter to IRS regarding reorginaztion of Idaho Lakeview Mines and Sunshine Mining.",0,"L.M. Moyers",,,"Jun. 27, 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8697,"SP0019","SP0019_066",,758,"SP0019_066.pdf","correspondence","To I. Underweiser regarding Unitization Agreement.",0,"P. Hull",,,"Jun. 23, 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8698,"SP0019","SP0019_067",,400,"SP0019_067.pdf","correspondence","To C.E. Miller regarding interest in Weber claims.",0,"M.C. Chase",,,"Jun. 19, 1975",,FALSE,,1975,"Sunshine Mining","cat","2015-11-16 00:00:00"
8699,"SP0019","SP0019_068",,438,"SP0019_068.pdf","correspondence","From Hull, Hull, & Wheeler to I. Underweiser regarding Unitization agreement and stock distribution.",0,,,,"Jun. 13, 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8700,"SP0019","SP0019_069",,857,"SP0019_069.pdf","correspondence","Regarding salvaging of timbers and concentrates on Idaho Lakeview Mines property.",0,,,,"Apr.-May, 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8701,"SP0019","SP0019_070",,758,"SP0019_070.pdf","correspondence","To I. Scheller regarding salvaging from Idaho Lakeview Mining property.",0,"C.L. Miller",,,"May 12, 1975",,FALSE,,1975,"Sunshine Mining","cat","2015-11-16 00:00:00"
8702,"SP0019","SP0019_071",,1128,"SP0019_071.pdf","correspondence","Letter and memo concerning assessment costs.",0,,,,"Mar., 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8703,"SP0019","SP0019_072",,1337,"SP0019_072.pdf","correspondence","Idaho Lakeview Mines requesting itemization of assessment costs.",0,,,,"Feb. 28, 1975",,FALSE,,1975,,"cat","2015-11-16 00:00:00"
8704,"SP0019","SP0019_073",,316,"SP0019_073.pdf","report","Schedule of Expenditures Inception to Date (assessment work).",0,,,,"1962-1974",,FALSE,,1962,,"cat","2015-11-16 00:00:00"
8705,"SP0019","SP0019_074",,271,"SP0019_074.pdf","correspondence","To L.J. Driscoll regarding assessment work.",0,"C.E. Nelson",,,"Dec. 4, 1974",,FALSE,,1974,"Sunshine Mining","cat","2015-11-16 00:00:00"
8706,"SP0019","SP0019_075",,250,"SP0019_075.pdf","correspondence","Meeting confirmation.",0,"F.C. Drumheller",,,"Nov. 1, 1974",,FALSE,,1974,"Idaho Lakeview Mines","cat","2015-11-16 00:00:00"
8707,"SP0019","SP0019_076",,246,"SP0019_076.pdf","correspondence","To M. Chase regarding proposed meeting.",0,"F.C. Drumheller",,,"Oct. 22, 1974",,FALSE,,1974,"Idaho Lakeview Mines","cat","2015-11-16 00:00:00"
8708,"SP0019","SP0019_077",,312,"SP0019_077.pdf","correspondence","To C.E. Nelson declining joint venture.",0,"K. Whiting",,,"Sep. 24, 1974",,FALSE,,1974,"American Smelting and Refining","cat","2015-11-16 00:00:00"
8709,"SP0019","SP0019_078",,348,"SP0019_078.pdf","correspondence","To M. Chase regarding Pennebaker report and consolidation.",0,"F.C. Drumheller",,,"Sep. 18, 1974",,FALSE,,1974,"Idaho Lakeview Mines","cat","2015-11-16 00:00:00"
8710,"SP0019","SP0019_079",,875,"SP0019_079.pdf","correspondence","To C.E. Nelson et al. exploration report for August.",0,"D.C. Long",,,"Sep. 3, 1974",,FALSE,,1974,"Sunshine Mining","cat","2015-11-16 00:00:00"
8711,"SP0019","SP0019_080",,285,"SP0019_080.pdf","correspondence","To M.C. Chase regarding Lakeview-Conjecture unitization report.",0,"E.N. Pennebaker",,,"Aug. 26, 1974",,FALSE,,1974,,"cat","2015-11-16 00:00:00"
8712,"SP0019","SP0019_081",,494,"SP0019_081.pdf","miscellaneous","Agreement to Sell Mining Equipment with check.",0,,,,"Aug. 19, 1974",,FALSE,,1974,"Sunshine Mining","cat","2015-11-16 00:00:00"
8713,"SP0019","SP0019_082",,681,"SP0019_082.pdf","miscellaneous","Agrrement to Sell Mining Equipment with check and cash reciept.",0,,,,"Aug., 1974",,FALSE,,1974,"Sunshine Mining","cat","2015-11-16 00:00:00"
8714,"SP0019","SP0019_083",,1425,"SP0019_083.pdf","correspondence","To C.E. Nelson and M.W. Cox exploration report for July, 1974.",0,"D. Long",,,"Jul. 29, 1974",,FALSE,,1974,"Sunshine Mining","cat","2015-11-16 00:00:00"
8715,"SP0019","SP0019_084",,391,"SP0019_084.pdf","correspondence","To Pennebaker regarding conflict of interest.",0,"J.S. Simko",,,"Jul. 17, 1974",,FALSE,,1974,,"cat","2015-11-16 00:00:00"
8716,"SP0019","SP0019_085",,416,"SP0019_085.pdf","correspondence","To C. Burke regarding Idaho Lakeview property.",0,"N.M. Fuchs",,,"Apr. 8, 1974",,FALSE,,1974,,"cat","2015-11-16 00:00:00"
8717,"SP0019","SP0019_086",,794,"SP0019_086.pdf","correspondence","Memo to C.E. Nelson regarding Summary and Recommendation of Lakeview District.",0,"M.W. Cox",,,"Mar. 1, 1974",,FALSE,,1974,"Sunshine Mining","cat","2015-11-16 00:00:00"
8718,"SP0019","SP0019_087",,190,"SP0019_087.pdf","correspondence","To S. Morris declining offer to sell holdings in Lakeview.",0,"R.A. Forrest",,,"Jan. 23, 1974",,FALSE,,1974,"Sunshine Mining","cat","2015-11-16 00:00:00"
8719,"SP0019","SP0019_088",,538,"SP0019_088.pdf","correspondence","To M. Chase-notes about exploration confrence.",0,"M.W. Cox",,,"Oct. 8, 1973",,FALSE,,1973,,"cat","2015-11-19 00:00:00"
8720,"SP0019","SP0019_089",,279,"SP0019_089.pdf","correspondence","To M. Chase regarding meeting.",0,"F.C. Drumheller",,,"Apr. 23, 1973",,FALSE,,1973,"Idaho Lakeview Mines","cat","2015-11-24 00:00:00"
8721,"SP0019","SP0019_090",,1193,"SP0019_090.pdf","correspondence","To L. Driscoll regarding deeds to several claim groups involving Lakeview Consolidated.",0,"R.L. Anderson",,,"Dec. 5, 1972",,FALSE,,1972,"Sunshine Mining","cat","2015-11-24 00:00:00"
8722,"SP0019","SP0019_091",,304,"SP0019_091.pdf","correspondence","To Bonner County Treasurer regarding Quick Step lode deed; includes map.",0,"R.L. Anderson",,,"Nov. 3, 1972",,FALSE,,1972,"Sunshine Mining","cat","2015-11-24 00:00:00"
8723,"SP0019","SP0019_092",,456,"SP0019_092.pdf","correspondence","Response to SP0019_091 including updated map.",0,"D.M. Rosenberger",,,"undated",,FALSE,,,,"cat","2015-11-24 00:00:00"
8724,"SP0019","SP0019_093",,414,"SP0019_093.pdf","correspondence","To D.L. Kenney, Bonner County Recorder, in regards to obtaining records.",0,"R.L. Anderson",,,"Nov. 2, 1972",,FALSE,,1972,"Sunshine Mining","cat","2015-11-24 00:00:00"
8725,"SP0019","SP0019_094",,513,"SP0019_094.pdf","correspondence","Response to SP0019_93.",0,"H. Ham",,,"Nov. 13, 1972",,FALSE,,1972,,"cat","2015-11-24 00:00:00"
8726,"SP0019","SP0019_095",,159,"SP0019_095.pdf","map","Map of +/- 3 acres detailing Quick Step claim.",1,,,,"undated",,FALSE,,,,"cat","2015-11-24 00:00:00"
8727,"SP0019","SP0019_096",,415,"SP0019_096.pdf","correspondence","Draft of letter to L. Driscoll regarding correspondence with Bonner County Recorder.",0,"R.L. Anderson",,,"Nov. 2, 1972",,FALSE,,1972,"Sunshine Mining","cat","2015-11-24 00:00:00"
8728,"SP0019","SP0019_097",,269,"SP0019_097.pdf","correspondence","To R.L. Anderson regarding Keep Cool and Quick Step recordings.",0,"L.J. Driscoll",,,"Sep. 8, 1972",,FALSE,,1972,,"cat","2015-11-24 00:00:00"
8729,"SP0019","SP0019_098",,243,"SP0019_098.pdf","correspondence","To L. Driscoll regarding Keep Cool deed and Quick Step not part of McNall homestead deed.",0,"R.L. Anderson",,,"Sep. 5, 1972",,FALSE,,1972,"Sunshine Mining","cat","2015-11-24 00:00:00"
8730,"SP0019","SP0019_099",,212,"SP0019_099.pdf","correspondence","To R.L. Anderson regarding telephone call.",0,"L.J. Driscoll",,,"Aug. 25, 1972",,FALSE,,1972,,"cat","2015-11-24 00:00:00"
8731,"SP0019","SP0019_100",,311,"SP0019_100.pdf","correspondence","To L. Driscoll regarding Hewer, Weber, and Quickstep filings.",0,"R.L. Anderson",,,"Sep. 3, 1971",,FALSE,,1971,"Sunshine Mining","cat","2015-11-24 00:00:00"
8732,"SP0019","SP0019_101",,184,"SP0019_101.pdf","correspondence","To R.L. Anderson regarding final report on Lakeview Consolidated properties.",0,"L.J. Driscoll",,,"Jul. 20, 1971",,FALSE,,1971,,"cat","2015-11-24 00:00:00"
8733,"SP0019","SP0019_102",,427,"SP0019_102.pdf","correspondence","Reply to R.L. Anderson from BLM regarding patents issued prior to Jul. 1908 (original request included).",0,"E.E. Babin",,,"1971",,FALSE,,1971,,"cat","2015-11-24 00:00:00"
8734,"SP0019","SP0019_103",,368,"SP0019_103.pdf","correspondence","To R.L. Anderson regarding claim status.",0,"L.J. Driscoll",,,"May 17, 1971",,FALSE,,1971,,"cat","2015-11-24 00:00:00"
8735,"SP0019","SP0019_104",,339,"SP0019_104.pdf","miscellaneous","Copy of handwritten notes about claim status.",0,,,,"undated",,FALSE,,,,"cat","2015-11-24 00:00:00"
8736,"SP0019","SP0019_105",,227,"SP0019_105.pdf","miscellaneous","Handwritten partial draft of SP0019_090.",0,"R.L. Anderson",,,"Jun. 1, 1971",,FALSE,,1971,,"cat","2015-11-24 00:00:00"
8737,"SP0019","SP0019_106",,1108,"SP0019_106.pdf","miscellaneous","Synopsis/timeline of claims; related to SP0019_104.",0,,,,"undated",,FALSE,,,,"cat","2015-11-24 00:00:00"
8738,"SP0019","SP0019_107",,224,"SP0019_107.pdf","correspondence","To R.L. Anderson regarding deadline for final summation of claims.",0,"L.J. Driscoll",,,"May 24, 1971",,FALSE,,1971,,"cat","2015-11-24 00:00:00"
8739,"SP0019","SP0019_108",,662,"SP0019_108.pdf","correspondence","To Bonner Land Title Company outlining contracted services.",0,"L.J. Driscoll",,,"Mar. 5, 1971",,FALSE,,1971,,"cat","2015-11-24 00:00:00"
8740,"SP0019","SP0019_109",,648,"SP0019_109.pdf","correspondence","Letter and report to L.J. Driscoll from Bonner Land Title Company.",0,"V.L. Budell",,,"Mar. 10, 1971",,FALSE,,1971,,"cat","2015-11-24 00:00:00"
8741,"SP0019","SP0019_110",,6662,"SP0019_110.pdf","report","Memo to E.V. Howard concerning exploration at Hewer and Keep Cool; includes 9 maps.",9,"D.C. Long",,,"Nov. 18, 1980",,FALSE,,1980,"Sunshine Mining","cat","2015-11-24 00:00:00"
8742,"SP0019","SP0019_111",,1030,"SP0019_111.pdf","map","Three maps; may be related to SP0019_110.",3,"D.G.A.",,,"1970-1971",,FALSE,,1970,"Sunshine Mining","cat","2015-11-24 00:00:00"
8743,"SP0019","SP0019_112",,190,"SP0019_112.pdf","correspondence","To P. Hull acknowledging reciept of letter.",0,"I.P. Underweiser",,,"Jan. 20, 1976",,FALSE,,1976,,"cat","2015-11-24 00:00:00"
8744,"SP0019","SP0019_113",,453,"SP0019_113.pdf","correspondence","To J.P. Keane discussing unitization details.",0,"P. Hull",,,"May 18, 1976",,FALSE,,1976,,"cat","2015-11-24 00:00:00"
8745,"SP0019","SP0019_114",,209,"SP0019_114.pdf","correspondence","To C. Miller concerning Idaho Lakeview funds.",0,"F.C. Drumheller",,,"Nov. 12, 1976",,FALSE,,1976,"Idaho Lakeview Mines","cat","2015-11-24 00:00:00"
8746,"SP0019","SP0019_115",,434,"SP0019_115.pdf","correspondence","Memo to C.L. Miller concerning stock transfer.",0,"D.C. Long",,,"May 18, 1976",,FALSE,,1976,"Sunshine Mining","cat","2015-11-24 00:00:00"
8747,"SP0019","SP0019_116",,286,"SP0019_116.pdf","correspondence","To Mrs. Joseph Drumheller extending sympathy for loss of her husband.",0,"T. McManus",,,"May 6, 1970",,FALSE,,1970,"Sunshine Mining","cat","2015-11-25 00:00:00"
8748,"SP0019","SP0019_117",,305,"SP0019_117.pdf","correspondence","Concerning distribution of stock according to estate of Cordelia Davis.",0,"E.L. Miller",,,"Jan. 8, 1970",,FALSE,,1970,,"cat","2015-11-25 00:00:00"
8749,"SP0019","SP0019_118",,268,"SP0019_118.pdf","correspondence","To T. McManus regarding recorded deed.",0,"L.J. Driscoll",,,"Dec. 30, 1968",,FALSE,,1968,,"cat","2015-11-25 00:00:00"
8750,"SP0019","SP0019_119",,231,"SP0019_119.pdf","correspondence","To T.F. McManus concerning beginning talks to form new mining company for Keep Cool and Hewer properties.",0,"B.A. Feuerstein",,,"Nov. 27, 1968",,FALSE,,1968,,"cat","2015-11-25 00:00:00"
